datetime,SPO.IT0499A_5_nephelometry_beta_2015-01-01_00:00:00,SPO.IT0477A_5_BETA_2022-01-01_00:00:00,SPO.IT0507A_5_nephelometry_beta_2019-01-01_00:00:00,SPO.IT0508A_5_nephelometry_beta_2020-01-01_00:00:00,SPO.IT0594A_5_BETA_2022-01-01_00:00:00,SPO.IT0692A_5_BETA_2022-01-01_00:00:00,SPO.IT0709A_5_BETA_2022-01-01_00:00:00,SPO.IT0742A_5_BETA_2022-01-01_00:00:00,SPO.IT0776A_5_BETA_2022-01-01_00:00:00,SPO.IT0778A_5_BETA_2022-01-01_00:00:00,SPO.IT0794A_5_BETA_2018-01-01_00:00:00,SPO.IT0842A_5_BETA_2022-12-01_01:00:00,SPO.IT0846A_5_BETA_2022-01-01_00:00:00,SPO.IT0983A_5_OPC-CMC_2020-01-01_00:00:00,SPO.IT0997A_5_BETA_2022-01-01_00:00:00,SPO.IT1034A_5_BETA_2022-01-01_00:00:00,SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,SPO.IT1090A_5_BETA_2001-10-02_00:00:00,SPO.IT1104A_5_BETA_2022-01-01_00:00:00,SPO.IT1168A_5_BETA_2014-03-09_00:00:00,SPO.IT1208A_5_BETA_2007-06-26_00:00:00,SPO.IT1264A_5_BETA_1999-04-01_00:00:00,SPO.IT1294A_5_BETA_2022-01-01_00:00:00,SPO.IT1334A_5_nephelometry_beta_2016-01-01_00:00:00,SPO.IT1420A_5_BETA_2016-01-01_00:00:00,SPO.IT1423A_5_BETA_1999-04-01_00:00:00,SPO.IT1449A_5_BETA_2018-01-01_00:00:00,SPO.IT1463A_5_BETA_2022-01-01_00:00:00,SPO.IT1646A_5_BETA_2022-01-01_00:00:00,SPO.IT1734A_5_BETA_2022-01-01_00:00:00,SPO.IT1856A_5_BETA_2007-01-01_00:00:00,SPO.IT1857A_5_BETA_2007-01-01_00:00:00,SPO.IT1859A_5_nephelometry_beta_2007-11-16_00:00:00,SPO.IT1868A_5_BETA_2022-01-01_00:00:00,SPO.IT1869A_5_BETA_2022-01-01_00:00:00,SPO.IT1876A_5_BETA_2022-01-01_00:00:00,SPO.IT1977A_5_BETA_2009-06-15_00:00:00,SPO.IT2115A_5_BETA_2013-10-04_00:00:00,SPO.IT2132A_5_BETA_2013-12-18_00:00:00,SPO.IT2133A_5_BETA_2013-12-21_00:00:00,SPO.IT2161A_5_BETA_2016-01-01_00:00:00,SPO.IT2166A_5_BETA_2017-01-01_00:00:00,SPO.IT2167A_5_BETA_2017-01-01_00:00:00,SPO.IT2284A_5_OPC-CMC_2019-01-01_00:00:00,SPO.IT2288A_5_BETA_2018-01-01_00:00:00
2025-01-18 11:00:00,61.5,51.666374,8.34,14.36,16.87,36.64,45.3,48.6,10.541905,60.2,11.61816,53.7,55.6,73.4,37.491,69.3,12.31,4.83,41.37,5.12,0.0,0.0,40.4,20.67,0.0,0.0,12.6221,21.7078,48.8,34.78,0.0,0.0,11.43,43.096527,54.731667,14.66,0.0,12.06,12.48,12.48,0.0,0.0,0.0,61.3,22.80176
2025-01-18 12:00:00,18.57,53.251667,7.11,11.76,20.023582,36.64,46.324306,48.6,7.379333,60.2,11.15689,53.7,55.6,56.6,36.6292,69.3,9.35,3.86,41.37,6.44,0.0,0.0,40.4,14.82,0.0,0.0,13.39413,21.7078,48.8,34.78,0.0,0.0,8.95,42.87,54.64,14.66,0.0,10.23,8.89,6.24,0.0,0.0,0.0,49.1,21.94409
2025-01-18 13:00:00,10.12,48.04042,7.55,15.05,21.13,38.16,51.2,48.6,11.705132,60.2,11.20311,53.7,55.6,47.5,20.9688,69.3,6.25,5.15,39.17,6.27,0.0,0.0,40.4,16.36,0.0,0.0,13.51538,22.74,48.8,30.6,0.0,0.0,8.04,42.270626,55.139378,10.41,0.0,8.18,5.47,3.12,0.0,0.0,0.0,59.2,21.55109
2025-01-18 14:00:00,5.58,38.49689,8.25,17.16,29.909695,38.16,52.014236,48.6,17.540937,60.2,11.76782,53.7,55.6,51.0,20.4311,69.3,4.27,6.79,39.17,6.52,0.0,0.0,40.4,18.27,0.0,0.0,13.6379,22.74,48.8,30.6,0.0,0.0,8.46,42.24,55.15,10.41,0.0,15.63,3.43,1.56,0.0,0.0,0.0,51.8,20.94992
2025-01-18 15:00:00,12.53,59.15817,8.42,15.76,32.99,36.5,55.89,48.6,12.278656,60.2,11.59951,53.7,55.6,50.6,40.2302,69.3,5.12,5.43,74.77,7.43,0.0,0.0,40.4,17.99,0.0,0.0,13.51241,45.271,48.8,31.4,0.0,0.0,5.48,44.34257,59.752083,16.91,0.0,13.47,2.29,3.89,0.0,0.0,0.0,39.1,20.80026
2025-01-18 16:00:00,19.33,49.232277,12.4,26.38,42.628414,36.5,55.381317,48.6,14.839158,60.2,11.87635,53.7,55.6,55.4,31.8894,69.3,10.18,4.78,74.77,7.04,0.0,0.0,40.4,18.71,0.0,0.0,13.76297,45.271,48.8,31.4,0.0,0.0,6.09,44.45,59.85,16.91,0.0,9.43,1.79,4.74,0.0,0.0,0.0,68.5,19.27655
2025-01-18 17:00:00,20.05,51.762993,16.05,28.73,46.01,43.0,52.96,48.6,17.735691,60.2,13.74898,53.7,55.6,63.8,44.0386,69.3,21.9,3.94,89.81,6.84,0.0,0.0,40.4,23.97,0.0,0.0,14.60114,57.2336,48.8,31.24,0.0,0.0,10.59,41.24382,54.474377,35.58,0.0,7.96,3.22,13.05,0.0,0.0,0.0,95.2,17.97458
2025-01-18 18:00:00,30.94,54.95388,21.56,36.97,58.616932,43.0,54.335,48.6,29.446772,60.2,14.55662,53.7,55.6,45.9,34.9725,69.3,28.12,4.16,89.81,5.48,0.0,0.0,40.4,21.19,0.0,0.0,15.22563,57.2336,48.8,31.24,0.0,0.0,25.51,41.08,54.36,35.58,0.0,8.16,4.0,8.41,0.0,0.0,0.0,110.9,17.32506
2025-01-18 19:00:00,55.72,67.69567,25.06,34.8,63.04,49.58,60.88,48.6,20.61274,60.2,17.59259,53.7,55.6,64.3,53.7782,69.3,33.83,3.33,82.79,4.37,0.0,0.0,40.4,27.21,0.0,0.0,15.03697,70.8799,48.8,32.76,0.0,0.0,37.54,48.481808,58.93271,58.82,0.0,17.07,3.76,6.23,0.0,0.0,0.0,119.6,17.35347
2025-01-18 20:00:00,55.42,71.444595,55.16,28.95,61.478016,49.58,60.324444,48.6,25.598248,60.2,16.21303,53.7,55.6,78.5,60.8301,69.3,34.09,6.55,82.79,5.66,0.0,0.0,40.4,29.37,0.0,0.0,14.8377,70.8799,48.8,32.76,0.0,0.0,50.85,48.86,59.03,58.82,0.0,11.95,3.06,13.13,0.0,0.0,0.0,109.9,16.20412
2025-01-18 21:00:00,38.7,77.04484,52.85,27.64,60.93,49.94,57.68,48.6,28.94433,60.2,17.3043,53.7,55.6,58.3,61.2342,69.3,32.31,5.24,64.81,7.46,0.0,0.0,40.4,27.22,0.0,0.0,15.31084,76.3686,48.8,35.0,0.0,0.0,40.66,50.895973,62.692085,59.62,0.0,8.36,3.98,7.53,0.0,0.0,0.0,67.3,15.42955
2025-01-18 22:00:00,43.74,79.175865,16.06,30.78,50.15896,49.94,56.719933,48.6,26.82777,60.2,16.9363,53.7,55.6,41.5,63.7846,69.3,30.65,4.19,64.81,6.26,0.0,0.0,40.4,24.38,0.0,0.0,15.2765,76.3686,48.8,35.0,0.0,0.0,41.35,51.0,62.77,59.62,0.0,14.89,3.17,7.16,0.0,0.0,0.0,59.9,15.19977
2025-01-18 23:00:00,35.56,88.574585,10.49,30.63,46.38,56.69,52.15,48.6,21.484098,60.2,16.60051,53.7,55.6,45.5,55.3363,69.3,22.52,3.35,61.96,7.27,0.0,0.0,40.4,27.06,0.0,0.0,15.3685,63.2386,48.8,40.39,0.0,0.0,28.16,52.455624,60.17521,41.6,0.0,21.39,13.65,4.66,0.0,0.0,0.0,47.7,15.1366
2025-01-19 00:00:00,23.54,89.58691,12.93,28.49,42.064888,56.69,51.773266,48.6,28.817915,60.2,16.13036,53.7,55.6,35.0,44.9668,69.3,23.42,2.68,61.96,8.4,0.0,0.0,40.4,27.6,0.0,0.0,15.09886,63.2386,48.8,40.39,0.0,0.0,32.29,52.53,60.12,41.6,0.0,15.21,6.82,2.33,0.0,0.0,0.0,39.2,14.45148
2025-01-19 01:00:00,19.23,69.73493,19.74,20.3,40.54,57.26,49.98,55.8,25.678944,34.0,15.40327,46.9,33.7,31.5,31.2861,33.3,25.04,6.61,67.29,6.76,0.0,0.0,37.6,24.52,0.0,0.0,15.32399,48.6973,49.9,30.32,0.0,0.0,28.5,51.5691,61.10896,33.18,0.0,10.65,5.37,1.16,0.0,0.0,0.0,32.5,13.65486
2025-01-19 02:00:00,14.28,78.4131,7.77,16.89,35.796333,57.26,50.478264,55.8,17.99255,34.0,14.94793,46.9,33.7,19.5,23.9524,33.3,23.8,5.28,67.29,5.46,0.0,0.0,37.6,22.08,0.0,0.0,15.07851,48.6973,49.9,30.32,0.0,0.0,19.85,51.52,61.13,33.18,0.0,13.71,9.14,1.35,0.0,0.0,0.0,27.3,13.19274
2025-01-19 03:00:00,18.16,70.28882,10.02,15.47,34.12,52.41,52.85,55.8,14.081285,34.0,14.69059,46.9,33.7,21.0,35.7102,33.3,21.84,4.23,57.97,5.4,0.0,0.0,37.6,19.18,0.0,0.0,15.18069,41.2878,49.9,22.06,0.0,0.0,18.86,60.520138,66.1825,17.31,0.0,15.91,4.57,2.77,0.0,0.0,0.0,25.5,12.77175
2025-01-19 04:00:00,17.17,74.05578,12.56,11.94,21.824888,52.41,52.712845,55.8,13.096955,34.0,14.43198,46.9,33.7,20.5,19.5069,33.3,20.67,3.38,57.97,5.69,0.0,0.0,37.6,16.71,0.0,0.0,14.71094,41.2878,49.9,22.06,0.0,0.0,17.48,60.98,66.29,17.31,0.0,11.15,2.88,3.93,0.0,0.0,0.0,24.6,12.69841
2025-01-19 05:00:00,12.83,75.14952,11.51,11.7,17.48,45.91,52.06,55.8,18.343603,34.0,14.22,46.9,33.7,19.1,16.6518,33.3,19.16,3.74,42.55,4.56,0.0,0.0,37.6,16.65,0.0,0.0,14.58757,29.7407,49.9,19.42,0.0,0.0,16.04,55.309723,61.629166,20.14,0.0,7.81,2.59,3.15,0.0,0.0,0.0,23.4,12.64075
2025-01-19 06:00:00,14.56,56.42643,10.82,13.43,20.8715,45.91,52.228405,55.8,19.35344,34.0,13.79731,46.9,33.7,15.4,9.22906,33.3,16.65,3.63,42.55,3.92,0.0,0.0,37.6,14.82,0.0,0.0,14.27341,29.7407,49.9,19.42,0.0,0.0,12.72,55.02,61.53,20.14,0.0,5.46,3.83,2.82,0.0,0.0,0.0,18.9,12.39825
2025-01-19 07:00:00,15.86,54.54895,12.72,12.29,22.07,48.01,53.03,55.8,15.138929,34.0,13.50139,46.9,33.7,12.7,11.9638,33.3,15.07,2.9,46.88,3.89,0.0,0.0,37.6,14.25,0.0,0.0,13.69641,26.2339,49.9,21.12,0.0,0.0,11.32,53.43118,77.29458,21.22,0.0,5.1,3.71,3.33,0.0,0.0,0.0,17.6,12.17185
2025-01-19 08:00:00,18.9,43.957607,24.36,20.75,18.700666,48.01,53.098248,55.8,15.916224,34.0,13.65656,46.9,33.7,10.7,24.5562,33.3,13.67,2.32,46.88,3.61,0.0,0.0,37.6,14.87,0.0,0.0,13.983,26.2339,49.9,21.12,0.0,0.0,12.72,53.35,77.63,21.22,0.0,8.56,2.76,2.78,0.0,0.0,0.0,23.8,12.12903
2025-01-19 09:00:00,31.6,48.695343,27.89,31.91,17.51,42.24,53.42,55.8,15.715145,34.0,13.70446,46.9,33.7,15.7,13.246,33.3,13.26,3.31,47.31,3.77,0.0,0.0,37.6,20.85,0.0,0.0,14.46759,23.0719,49.9,27.58,0.0,0.0,11.65,60.6175,46.14,24.72,0.0,12.53,5.42,3.25,0.0,0.0,0.0,36.5,12.27615
2025-01-19 10:00:00,51.97,45.8574,32.69,55.6,21.174889,42.24,53.810623,55.8,13.074844,34.0,12.82772,46.9,33.7,16.9,17.3975,33.3,13.57,2.65,47.31,4.68,0.0,0.0,37.6,18.1,0.0,0.0,13.65147,23.0719,49.9,27.58,0.0,0.0,14.53,61.0,45.47,24.72,0.0,10.02,4.11,5.49,0.0,0.0,0.0,50.2,11.69023
2025-01-19 11:00:00,53.81,40.208412,13.76,30.7,22.47,38.58,55.67,55.8,17.123688,34.0,11.98277,46.9,33.7,16.3,24.5918,33.3,15.26,2.12,36.8,6.44,0.0,0.0,37.6,15.05,0.0,0.0,12.60047,29.0947,49.9,25.66,0.0,0.0,19.8,47.166805,50.385418,23.88,0.0,8.1,10.06,4.16,0.0,0.0,0.0,37.4,11.16622
2025-01-19 12:00:00,54.59,35.558662,12.75,23.88,21.590723,38.58,55.010277,55.8,16.65966,34.0,11.92341,46.9,33.7,19.4,19.4545,33.3,15.19,3.32,36.8,9.15,0.0,0.0,37.6,17.1,0.0,0.0,13.26567,29.0947,49.9,25.66,0.0,0.0,21.75,46.46,50.49,23.88,0.0,15.3,7.59,3.38,0.0,0.0,0.0,23.3,11.20607
2025-01-19 13:00:00,46.37,33.19323,17.11,13.07,21.28,26.35,51.87,55.8,24.61659,34.0,12.06883,46.9,33.7,21.8,17.8616,33.3,13.49,2.65,25.47,8.85,0.0,0.0,37.6,14.6,0.0,0.0,13.37844,28.3322,49.9,25.98,0.0,0.0,15.22,40.209,49.67729,29.84,0.0,18.48,5.1,3.48,0.0,0.0,0.0,25.6,11.43925
2025-01-19 14:00:00,33.83,31.993166,18.8,14.14,24.235556,26.35,50.42975,55.8,18.652388,34.0,12.53518,46.9,33.7,23.7,26.3846,33.3,19.62,2.12,25.47,7.08,0.0,0.0,37.6,15.6,0.0,0.0,13.60822,28.3322,49.9,25.98,0.0,0.0,20.42,39.88,49.66,29.84,0.0,19.24,2.55,11.03,0.0,0.0,0.0,24.9,12.33677
2025-01-19 15:00:00,19.42,35.58475,19.0,20.8,25.28,24.66,43.64,55.8,24.758663,34.0,12.63312,46.9,33.7,25.9,26.3809,33.3,20.03,1.7,20.71,7.82,0.0,0.0,37.6,16.65,0.0,0.0,13.33604,28.8925,49.9,27.34,0.0,0.0,24.63,40.649498,53.05771,28.63,0.0,16.89,3.92,13.4,0.0,0.0,0.0,24.5,12.43979
2025-01-19 16:00:00,25.01,31.483368,24.93,38.83,24.513,24.66,43.92,55.8,18.096016,34.0,12.1638,46.9,33.7,29.6,25.1354,33.3,25.03,2.04,20.71,9.09,0.0,0.0,37.6,14.95,0.0,0.0,12.73402,28.8925,49.9,27.34,0.0,0.0,32.15,40.69,53.13,28.63,0.0,22.87,10.22,16.55,0.0,0.0,0.0,26.3,12.22188
2025-01-19 17:00:00,35.57,37.353024,30.17,53.24,24.24,25.62,45.24,55.8,23.707901,34.0,12.39485,46.9,33.7,30.8,17.5707,33.3,29.31,1.63,22.12,11.97,0.0,0.0,37.6,16.7,0.0,0.0,12.82517,24.0274,49.9,22.05,0.0,0.0,38.66,32.387,46.736042,18.28,0.0,20.11,7.33,16.14,0.0,0.0,0.0,28.2,12.07646
2025-01-19 18:00:00,46.77,29.64356,29.81,52.52,23.886,25.62,43.9625,55.8,23.256027,34.0,17.11055,46.9,33.7,33.0,14.1758,33.3,32.7,1.3,22.12,16.44,0.0,0.0,37.6,21.4,0.0,0.0,13.08379,24.0274,49.9,22.05,0.0,0.0,53.4,31.95,46.6,18.28,0.0,24.11,9.06,20.57,0.0,0.0,0.0,42.8,12.26427
2025-01-19 19:00:00,33.92,29.241785,40.67,45.46,23.76,30.32,37.94,55.8,16.279219,34.0,18.50029,46.9,33.7,34.5,14.8316,33.3,37.2,5.61,15.6,17.17,0.0,0.0,37.6,26.25,0.0,0.0,14.0165,22.596,49.9,18.66,0.0,0.0,54.87,35.731,41.948956,14.83,0.0,17.48,15.21,22.68,0.0,0.0,0.0,51.8,12.21721
2025-01-19 20:00:00,27.9,32.578583,36.24,45.58,26.488749,30.32,37.30825,55.8,14.014759,34.0,19.81922,46.9,33.7,38.3,18.4184,33.3,39.92,4.49,15.6,20.61,0.0,0.0,37.6,24.5,0.0,0.0,13.99827,22.596,49.9,18.66,0.0,0.0,57.84,35.93,41.85,14.83,0.0,16.06,30.28,40.52,0.0,0.0,0.0,52.8,11.94758
2025-01-19 21:00:00,31.15,33.94826,27.53,36.44,27.46,27.08,34.33,55.8,13.373634,34.0,19.34947,46.9,33.7,42.8,17.2281,33.3,33.01,3.82,22.54,23.06,0.0,0.0,37.6,29.15,0.0,0.0,13.6396,25.5197,49.9,21.02,0.0,0.0,52.3,24.739,34.212498,18.79,0.0,34.76,41.18,29.41,0.0,0.0,0.0,48.9,11.948
2025-01-19 22:00:00,32.93,31.972853,27.14,33.89,25.852251,27.08,34.0185,55.8,16.664701,34.0,18.03351,46.9,33.7,42.4,27.0294,33.3,34.37,4.77,22.54,24.85,0.0,0.0,37.6,29.5,0.0,0.0,13.98004,25.5197,49.9,21.02,0.0,0.0,36.21,24.15,34.05,18.79,0.0,27.38,25.34,17.69,0.0,0.0,0.0,50.3,11.80131
2025-01-19 23:00:00,17.31,29.05056,16.07,25.07,25.28,33.25,32.55,55.8,11.698774,34.0,16.01631,46.9,33.7,46.2,18.6301,33.3,30.64,3.87,26.74,23.73,0.0,0.0,37.6,27.2,0.0,0.0,13.84988,19.7727,49.9,19.58,0.0,0.0,30.33,21.7655,33.75625,25.68,0.0,30.01,25.48,9.55,0.0,0.0,0.0,50.7,12.14726
2025-01-20 00:00:00,17.41,31.631746,15.61,17.81,26.327251,33.25,31.01875,55.8,22.556957,34.0,14.8712,46.9,33.7,44.4,27.3185,33.3,28.05,3.09,26.74,19.06,0.0,0.0,37.6,26.9,0.0,0.0,13.73456,19.7727,49.9,19.58,0.0,0.0,32.31,21.64,33.75,25.68,0.0,21.25,14.64,7.1,0.0,0.0,0.0,50.0,11.75764
2025-01-20 01:00:00,15.39,22.237288,11.87,10.34,26.7,28.94,23.8,41.4,15.78987,16.9,13.99106,29.7,26.8,39.9,17.3887,25.4,28.21,10.5,26.14,15.58,0.0,0.0,19.9,26.1,0.0,0.0,13.62857,19.5718,43.7,16.19,0.0,0.0,28.94,22.8275,25.1725,13.34,0.0,22.82,11.71,4.13,0.0,0.0,0.0,43.8,11.64657
2025-01-20 02:00:00,14.68,15.566101,11.52,7.44,24.753,28.94,23.668749,41.4,17.45748,16.9,13.97876,29.7,26.8,39.7,10.4428,25.4,28.39,12.83,26.14,14.13,0.0,0.0,19.9,23.25,0.0,0.0,13.53615,19.5718,43.7,16.19,0.0,0.0,25.6,22.89,24.99,13.34,0.0,16.47,7.48,11.36,0.0,0.0,0.0,36.9,11.51344
2025-01-20 03:00:00,14.72,17.19564,15.95,5.98,24.06,28.7,23.05,41.4,20.69801,16.9,13.46917,29.7,26.8,36.1,6.41365,25.4,26.64,10.26,28.3,11.97,0.0,0.0,19.9,22.95,0.0,0.0,12.96381,15.4539,43.7,25.98,0.0,0.0,23.81,22.833,26.537083,8.79,0.0,17.25,4.51,11.98,0.0,0.0,0.0,35.1,11.09033
2025-01-20 04:00:00,15.86,12.036948,13.44,5.75,19.258875,28.7,23.314249,41.4,14.488606,16.9,13.05199,29.7,26.8,38.1,4.94653,25.4,25.06,20.47,28.3,12.9,0.0,0.0,19.9,20.0,0.0,0.0,12.62718,15.4539,43.7,25.98,0.0,0.0,21.25,22.83,26.57,8.79,0.0,16.56,3.65,9.18,0.0,0.0,0.0,33.8,11.00936
2025-01-20 05:00:00,16.11,11.661432,18.55,8.78,17.55,19.42,24.56,41.4,16.35846,16.9,12.58479,29.7,26.8,32.3,6.64945,25.4,22.55,14.66,19.04,12.78,0.0,0.0,19.9,20.6,0.0,0.0,12.27445,10.6803,43.7,13.73,0.0,0.0,17.49,28.415998,28.449999,11.64,0.0,20.32,6.32,15.42,0.0,0.0,0.0,34.2,10.92965
2025-01-20 06:00:00,19.16,13.375284,16.64,8.28,14.105875,19.42,25.043,41.4,14.204744,16.9,12.50296,29.7,26.8,27.3,7.14938,25.4,19.08,13.19,19.04,10.0,0.0,0.0,19.9,19.9,0.0,0.0,12.21298,10.6803,43.7,13.73,0.0,0.0,15.99,28.71,28.49,11.64,0.0,21.45,22.17,9.51,0.0,0.0,0.0,34.5,10.27888
2025-01-20 07:00:00,25.09,16.697216,21.16,10.43,12.88,27.32,27.32,41.4,13.525948,16.9,13.57473,29.7,26.8,25.6,17.1911,25.4,18.01,9.23,16.44,13.31,0.0,0.0,19.9,19.9,0.0,0.0,12.12055,19.2168,43.7,13.8,0.0,0.0,18.17,24.549,42.198334,6.83,0.0,15.02,13.22,9.59,0.0,0.0,0.0,31.9,10.65281
2025-01-20 08:00:00,32.55,18.566565,27.68,29.35,8.941806,27.32,27.8205,41.4,15.535294,16.9,12.95999,29.7,26.8,28.7,9.98544,25.4,20.44,20.25,16.44,20.23,0.0,0.0,19.9,19.4,0.0,0.0,11.41127,19.2168,43.7,13.8,0.0,0.0,19.49,24.33,42.49,6.83,0.0,12.78,14.02,9.45,0.0,0.0,0.0,41.7,10.23309
2025-01-20 09:00:00,49.74,24.902693,39.16,31.71,7.53,20.47,30.18,41.4,13.534735,16.9,12.07646,29.7,26.8,46.1,23.2228,25.4,18.93,16.39,21.96,20.52,0.0,0.0,19.9,22.15,0.0,0.0,10.74057,13.7258,43.7,14.63,0.0,0.0,22.0,31.949,32.982292,9.48,0.0,11.43,19.03,13.73,0.0,0.0,0.0,48.4,10.2704
2025-01-20 10:00:00,52.8,25.275791,40.6,33.34,9.414445,20.47,30.15025,41.4,10.276999,16.9,11.53931,29.7,26.8,48.0,94.7913,25.4,16.2,25.96,21.96,20.31,0.0,0.0,19.9,26.65,0.0,0.0,11.02928,13.7258,43.7,14.63,0.0,0.0,19.5,32.35,32.78,9.48,0.0,13.47,21.68,18.66,0.0,0.0,0.0,57.2,10.02365
2025-01-20 12:00:00,33.97,20.624786,19.78,28.52,11.495973,22.04,30.472,41.4,12.159554,16.9,11.7568,29.7,26.8,38.7,121.111,25.4,18.87,30.3,29.93,23.77,0.0,0.0,19.9,22.37,0.0,0.0,11.77036,19.7695,43.7,25.57,0.0,0.0,20.66,31.81,34.37,18.48,0.0,20.22,22.33,25.11,0.0,0.0,0.0,32.2,10.20044
2025-01-20 13:00:00,26.85,31.229702,18.86,19.44,12.0,13.95,32.65,41.4,16.574436,16.9,12.30837,29.7,26.8,45.0,88.6048,25.4,21.91,41.78,27.8,21.13,0.0,0.0,19.9,28.05,0.0,0.0,13.23514,15.3638,43.7,23.14,0.0,0.0,20.06,24.903502,42.585205,16.09,0.0,22.61,25.96,22.58,0.0,0.0,0.0,49.8,11.36379
2025-01-20 14:00:00,15.4,31.03759,19.64,17.47,15.673194,13.95,31.635765,41.4,14.182331,16.9,11.69617,29.7,26.8,32.3,68.044,25.4,24.13,34.54,27.8,24.8,0.0,0.0,19.9,25.84,0.0,0.0,13.38819,15.3638,43.7,23.14,0.0,0.0,17.95,24.54,42.76,16.09,0.0,21.57,30.1,23.42,0.0,0.0,0.0,34.2,12.46269
2025-01-20 15:00:00,12.25,26.936592,18.33,13.8,16.99,25.57,26.9,41.4,9.927631,16.9,12.33869,29.7,26.8,25.9,46.4759,25.4,21.7,41.69,35.46,27.53,0.0,0.0,19.9,21.86,0.0,0.0,13.70192,23.6679,43.7,17.49,0.0,0.0,20.72,22.9725,30.491041,9.27,0.0,26.81,24.79,27.97,0.0,0.0,0.0,26.4,12.68696
2025-01-20 16:00:00,15.23,25.245358,20.38,18.64,20.567501,25.57,27.271528,41.4,14.959365,16.9,12.15405,29.7,26.8,22.5,86.0876,25.4,21.0,29.19,35.46,27.48,0.0,0.0,19.9,24.72,0.0,0.0,13.55099,23.6679,43.7,17.49,0.0,0.0,22.87,22.89,30.23,9.27,0.0,33.86,34.67,23.39,0.0,0.0,0.0,30.1,12.6115
2025-01-20 17:00:00,22.45,26.32979,27.1,25.06,21.85,17.38,29.04,41.4,16.66663,16.9,13.13551,29.7,26.8,28.6,228.216,25.4,22.98,20.43,23.54,23.51,0.0,0.0,19.9,28.54,0.0,0.0,14.1475,16.8675,43.7,18.01,0.0,0.0,32.87,30.5945,26.979166,11.83,0.0,30.64,34.94,32.76,0.0,0.0,0.0,30.4,12.65601
2025-01-20 18:00:00,41.18,26.371668,28.83,38.43,28.01125,17.38,29.32175,41.4,13.170164,16.9,15.80051,29.7,26.8,33.7,147.197,25.4,25.31,19.1,23.54,25.17,0.0,0.0,19.9,30.52,0.0,0.0,16.3559,16.8675,43.7,18.01,0.0,0.0,41.86,31.0,26.91,11.83,0.0,45.43,36.87,33.1,0.0,0.0,0.0,35.1,12.64796
